seed,molecule,mape_percent,max_percent_difference,energy_at_max_error_eV
7,Hexan-3-one,4.744699614808059,7.240288853721746,40.0
7,"3,3-Dimethylbutan-2-one",4.483629306263562,5.834036518071098,60.25
7,Methanol,13.561133364701737,35.796108102164816,35.5
8,2-Methylpropanal,6.386933349010742,7.268527560080454,44.5
8,Propanone,4.679077500260511,7.767780565315857,34.75
8,Hexan-3-one,4.400301248497323,6.2659622612662185,30.25
8,"3,3-Dimethylbutan-2-one",2.294871314291851,3.9354458041402927,25.0
8,Methanol,17.629897444955013,25.587437132115348,100.0
9,2-Methylpropanal,6.045489479477042,8.699307483793072,25.0
9,Propanone,12.342480035736077,18.557058988714676,34.75
9,Hexan-3-one,4.07553752612765,5.646436023280345,30.25
9,"3,3-Dimethylbutan-2-one",2.304019244107171,4.525604546497528,60.25
9,Methanol,34.06936205762312,40.32897433949382,100.0
10,2-Methylpropanal,5.208695479034653,8.405624394937844,45.25
10,Propanone,6.609504382239708,8.897197782843868,90.25
10,Hexan-3-one,2.4621957220754163,5.372421807075354,30.25
10,"3,3-Dimethylbutan-2-one",0.7230998503548003,2.801970229441383,60.25
10,Methanol,41.046829507630996,49.36212320972895,44.5
11,2-Methylpropanal,3.3315680666480945,5.928050138528512,44.5
11,Propanone,9.422036015833243,14.478141669077033,34.75
11,Hexan-3-one,4.092011588719192,6.731407850531744,30.25
11,"3,3-Dimethylbutan-2-one",3.579717114231035,6.165342028583181,25.0
11,Methanol,13.263114659514308,18.15510594346095,30.25
12,2-Methylpropanal,3.1902093854973006,7.092940832799164,25.0
12,Propanone,10.102449191012424,16.02277393422959,39.25
12,Hexan-3-one,5.282830431429186,7.890111376188112,40.0
12,"3,3-Dimethylbutan-2-one",3.501022920029117,5.812422133421483,60.25
12,Methanol,11.399922733599306,21.2881364201659,100.0
13,2-Methylpropanal,2.093534427935415,3.7844006650024644,45.25
13,Propanone,14.035761452013885,19.687989775931253,34.75
13,Hexan-3-one,4.7496193586862745,7.3313542954153155,30.25
13,"3,3-Dimethylbutan-2-one",3.90897813659334,7.1345203967150645,25.0
13,Methanol,9.772780925537111,17.726795511383553,25.75
14,2-Methylpropanal,1.653388149712354,3.22688464049796,85.0
14,Propanone,6.5294274198655975,11.412433517242434,34.75
14,Hexan-3-one,5.850988759863142,8.737302642995823,30.25
14,"3,3-Dimethylbutan-2-one",3.5571668835694283,5.952404128733529,60.25
14,Methanol,17.226401216893134,31.599978060450383,100.0
15,2-Methylpropanal,4.278465126578269,7.114792729842955,100.0
15,Propanone,16.75171070250617,19.06733396169186,35.5
15,Hexan-3-one,2.962385535583584,7.222907796971835,30.25
15,"3,3-Dimethylbutan-2-one",2.235883437074819,5.724747053518033,25.0
15,Methanol,24.175983113896987,28.508759435588022,100.0
16,2-Methylpropanal,3.0761228575231017,5.834866802223165,45.25
16,Propanone,11.722287993409935,16.010137671199068,35.5
16,Hexan-3-one,4.168005775150897,6.652692657377576,30.25
16,"3,3-Dimethylbutan-2-one",3.144162799186988,5.053347721208825,60.25
16,Methanol,18.423064950556423,30.649558556862473,100.0
17,2-Methylpropanal,4.3117915866443,6.569836424091424,29.5
17,Propanone,12.430239005996292,17.334283977564493,35.5
17,Hexan-3-one,5.020762228535531,7.612256333798857,40.0
17,"3,3-Dimethylbutan-2-one",4.893098035745577,6.519964899353517,40.0
17,Methanol,15.599915833179088,35.3921574385517,35.5
18,2-Methylpropanal,2.9162827723440063,5.367143357081568,45.25
18,Propanone,15.454087800464354,22.884651420086673,34.75
18,Hexan-3-one,3.154510290200615,4.427866145763953,30.25
18,"3,3-Dimethylbutan-2-one",3.581744866730372,5.762451017899957,25.0
18,Methanol,4.666279288371434,7.7765958003567155,84.25
19,2-Methylpropanal,2.1277334315891965,4.804087702101014,25.0
19,Propanone,7.784488458206969,13.612979990245261,35.5
19,Hexan-3-one,7.270085464610659,9.282886791104165,40.0
19,"3,3-Dimethylbutan-2-one",5.650171991806486,7.127388346095204,60.25
19,Methanol,9.543452397753198,16.527973732054516,100.0
20,2-Methylpropanal,1.4180260396577677,3.0551576577230937,49.75
20,Propanone,7.469938362628546,13.15332825703652,34.75
20,Hexan-3-one,7.567298722161214,9.589817874838136,30.25
20,"3,3-Dimethylbutan-2-one",5.421760113564109,7.260213496494656,60.25
20,Methanol,15.46425021079304,16.779965115282852,100.0
