seed,molecule,mape_percent,max_percent_difference,rmse_a0_2,mae_a0_2,max_abs_error_a0_2
5,Ethanal,15.841402344347156,63.609858616073836,3.437129544660707,3.0993628083746683,7.434569814309722
5,Propanal,22.512800197533583,51.57335266542068,6.410340581421834,6.3010324716563035,8.733617401431843
5,3-Methylbutan-2-one,5.478068918319288,9.516765090689962,2.719681423056336,2.708978824022025,3.15550872306887
5,Molecular Nitrogen,1039.5082369157801,4041.234894712166,6.320408323998151,6.182070642575577,9.04355001408211
5,Ethanol,67.70676665587759,147.4732411981122,15.226058134961983,15.026307308172624,21.720840422900913
6,Ethanal,16.90955224287081,28.072091146470857,3.5587708755314673,3.4710919227745545,4.717807022605065
6,Propanal,11.473252724859467,25.762598193766568,3.566691539599717,3.162978245716934,5.268672116287583
6,3-Methylbutan-2-one,5.377744278497219,9.442177871292202,2.671243396324245,2.6565097560524507,3.1607961432177376
6,Molecular Nitrogen,549.8697776413735,2539.282638000117,3.3490625164573746,3.0071997385872486,5.682453540795732
6,Ethanol,7.793720193315782,14.636555117270689,2.0826229932733904,1.7917056914768639,3.3868954655649546
7,Ethanal,9.123659856883634,18.52204616311157,2.172666538984434,1.8678355535828515,3.732621889627456
7,Propanal,5.558533727041835,15.442154837095462,1.845711093712023,1.4903077725572536,3.670644841512811
7,3-Methylbutan-2-one,5.54221565981153,10.181740865852184,2.7550267574207563,2.7401008271053753,3.2196274821603765
7,Molecular Nitrogen,899.7426354723054,2733.6323024066614,5.7204762428672735,5.717108964913685,6.117372805840295
7,Ethanol,28.382810928686016,65.60855531108044,6.480300602430209,6.264475845852392,9.663264662194788
8,Ethanal,9.728432451655006,19.91148790939537,2.284207741890076,1.959560222111912,4.012626627271942
8,Propanal,14.799625118103991,48.82733988148429,4.385575918513619,3.898550254316145,8.268597700464813
8,3-Methylbutan-2-one,5.44910379645619,9.405225015950219,2.7027955117041325,2.6902083434397417,3.1704278647035338
8,Molecular Nitrogen,1264.0489927693638,3008.6922947895373,8.508972463548586,8.461745449083647,9.799620459595955
8,Ethanol,11.158642506098877,24.72853708795998,3.083148118187131,2.6136289892921507,5.722177757144543
9,Ethanal,27.471280650812933,40.776632447799045,5.996462805595366,5.81626340821077,7.891701480981478
9,Propanal,27.235811961466627,46.89691151682274,7.944445189909095,7.896777766401833,9.105052499341568
9,3-Methylbutan-2-one,5.202649539125504,8.871576342599168,2.580822624975796,2.5684061102162676,3.044224168456985
9,Molecular Nitrogen,5762.8436948819835,21222.010036276446,35.30410649506076,34.403951451085746,47.49100563630763
9,Ethanol,39.21831955970364,89.22087207745385,9.002739079251437,8.661871962420763,13.141043819488782
10,Ethanal,7.237474079506503,17.92732712610909,1.766245519560677,1.5555932764814842,3.2281518769872264
10,Propanal,14.806636366008703,42.686827924826325,4.422182995570483,3.8947391688342896,7.2287412764257795
10,3-Methylbutan-2-one,5.420578677432602,9.966966190408128,2.6886772502236713,2.675567626418952,3.1844313108194555
10,Molecular Nitrogen,1716.626916766185,4104.136253835158,11.482449688441548,11.43824051385623,12.847256396933293
10,Ethanol,18.744963870939213,22.616139178950515,4.440129321500563,4.321557267603383,5.323785437513131
11,Ethanal,17.170639547328133,22.110470746379665,3.6916693693862777,3.6321922878874973,4.427186150792911
11,Propanal,13.563351354074843,31.480304667206248,3.920064123229159,3.7879593412714896,5.330988241689987
11,3-Methylbutan-2-one,5.119934114452423,9.870710866043424,2.5413010710662296,2.5251540750176225,3.0438959107990797
11,Molecular Nitrogen,6522.065847241269,16127.431101150964,43.03982067857723,42.97548969898578,44.74049605067916
11,Ethanol,17.484431546087453,42.866596431761934,4.067757774393206,3.839279570195307,6.313677606884479
12,Ethanal,45.55957969788013,78.63112154296651,9.559011476778942,9.51498335349619,10.50332914442575
12,Propanal,9.331954799512681,17.26149195348444,2.9148885829093203,2.7127002199807873,4.231584267452046
12,3-Methylbutan-2-one,5.334695500541776,8.185345074116045,2.655678588063195,2.643652559069325,3.1089925520533797
12,Molecular Nitrogen,885.1592687664661,2472.0025051894945,5.7343546493843345,5.73331674181697,5.969114165082544
12,Ethanol,12.227364594381504,27.575233987237763,3.100908775622203,2.7670623605624636,5.5890859573500045
13,Ethanal,21.269234518318555,40.00046033264746,4.434659303879451,4.244522752495109,6.170969667677618
13,Propanal,14.97968959258748,36.022600385766566,4.475763438530233,4.030982954635938,6.45726592851851
13,3-Methylbutan-2-one,5.538120181112062,9.928460456565755,2.754223314412712,2.739623374610496,3.2149525622844237
13,Molecular Nitrogen,591.7339479380059,1861.9171246719354,3.7652757957547367,3.7637542451714543,4.166632496685373
13,Ethanol,4.732663911537251,14.453064898021376,1.4194372718982209,1.0918487884309442,3.344435871311269
14,Ethanal,34.80962251377158,44.862760497922025,7.29881284945918,7.206464590307976,8.933938370628454
14,Propanal,28.180834084961678,47.96025532137295,8.144930382962828,8.101250219185426,9.084532270372605
14,3-Methylbutan-2-one,5.657600973958185,10.11222596102467,2.8143340781224104,2.8000641936667527,3.3393255670934536
14,Molecular Nitrogen,376.5198107459345,1486.7471574690073,2.611356381405116,2.3080983009175573,4.579655698585636
14,Ethanol,10.780688400380912,33.99639506788989,2.6124108703856175,2.3188344799429155,5.0072153173302905
15,Ethanal,13.43876426602593,37.858094941214716,2.890231172578133,2.581387725534686,4.424764588395163
15,Propanal,18.718841068139415,25.547826269500845,5.506927302990089,5.386721631224216,7.085921308378079
15,3-Methylbutan-2-one,5.447269724885297,9.719659908783377,2.7033647261097657,2.690156076679222,3.1582355193128606
15,Molecular Nitrogen,2037.3428081057662,5086.6355767731975,13.665123509113432,13.586296924001335,16.185356202716044
15,Ethanol,10.816555738168562,21.617263559670366,2.5624984441691185,2.390852230472205,3.7384580003666166
16,Ethanal,18.228313559453802,22.48107222515351,4.260323951967012,4.0218814409157835,5.3466835631405125
16,Propanal,17.47049889263999,44.19381518303888,4.987970085503301,4.831174375211383,7.483939929642013
16,3-Methylbutan-2-one,5.330775530379818,9.155713865196958,2.6473862641771544,2.6321711839526487,3.1471903885174086
16,Molecular Nitrogen,202.22791074164206,902.9523346389927,1.2682377499956794,1.095386173031724,2.020643395246528
16,Ethanol,4.234310364899693,9.512198668815126,1.0422497434374776,0.9244130810677347,1.7573322408485268
17,Ethanal,5.2358653385797345,13.766790636547736,1.2187766768580253,1.0588216993285746,2.239212717644836
17,Propanal,26.56741189705332,64.660408053588,7.595574480916173,7.288443375321772,10.949826524253435
17,3-Methylbutan-2-one,5.202306461044608,9.18450555192239,2.5818433575462763,2.565706653197511,3.1016876921370695
17,Molecular Nitrogen,5844.6703362855,15915.576573154041,38.188864462344604,38.14997117636202,41.25190984674771
17,Ethanol,42.246926688754876,65.63877725415851,9.566314733824983,9.561791774484893,9.996395870876293
18,Ethanal,17.0020840324849,22.46162178557867,4.221178116346357,3.8495709725286837,5.28626244473184
18,Propanal,4.705572070931571,10.645668456464389,1.4169507611764263,1.3271932309802137,2.1144124830479285
18,3-Methylbutan-2-one,5.273065728876132,9.72506720021377,2.6190642584473016,2.604853756935768,3.1185301587591
18,Molecular Nitrogen,1840.1917797413532,5439.057931562646,11.816061679893059,11.815443849230434,12.171624197825844
18,Ethanol,24.192962388789024,58.33765904967924,5.657327201396775,5.307893624206949,8.642787876315724
19,Ethanal,11.666840793488781,12.93013420018099,2.6182190249822934,2.537218313253104,3.0930752567776345
19,Propanal,9.104657926846746,43.340667948117954,2.9314173690826077,2.266420904373329,7.339464902291606
19,3-Methylbutan-2-one,5.218545215452034,9.349165290131028,2.590339165338581,2.576686999337933,3.048633661143036
19,Molecular Nitrogen,1379.1561075644277,3281.7996748066066,9.24222861465999,9.202875699760376,10.358421396060905
19,Ethanol,18.058687708980976,21.623122806305197,4.28716064689297,4.1891034678253085,5.186361955388364
20,Ethanal,12.86122393123761,36.31042690548796,2.820358700684831,2.6478250722260315,5.207064551442436
20,Propanal,16.492496007488764,44.50151559619237,4.697361371926122,4.596049330797262,7.536047026502267
20,3-Methylbutan-2-one,5.173360811570008,9.880840590807786,2.57199674331844,2.5544328795163485,3.188165384360971
20,Molecular Nitrogen,18777.02172631099,56146.11660421364,119.31495948888494,119.14375507429025,125.80577484210883
20,Ethanol,20.175804590186146,63.34155490549549,4.908396467681052,4.3343263820202935,9.329365755190956
